2010-12-22 09:59:47,2010-12-22 15:44:49,6
2010-12-22 15:59:43,2010-12-22 16:14:56,6
2010-12-23 08:14:59,2010-12-23 09:59:48,6
2010-12-23 09:59:45,2010-12-23 12:45:01,6
2010-12-26 21:59:46,2010-12-26 22:15:01,6
2010-12-27 08:59:55,2010-12-27 09:14:50,6
2010-12-27 10:15:00,2010-12-27 13:59:50,6
2010-12-28 11:44:51,2010-12-28 12:59:59,6
2011-01-01 09:14:41,2011-01-01 10:14:56,6
2011-01-01 10:45:01,2011-01-01 12:14:48,6
2011-01-02 10:29:48,2011-01-02 12:29:59,6
2011-01-03 09:59:55,2011-01-03 14:44:55,6
2011-01-04 09:00:00,2011-01-04 09:59:54,6
2011-01-04 13:20:34,2011-01-04 18:04:59,6
2011-01-05 09:14:49,2011-01-05 11:15:00,6
2011-01-05 14:14:46,2011-01-05 17:14:52,6
2011-01-06 13:29:58,2011-01-06 15:44:59,6
2011-01-08 09:59:49,2011-01-08 11:14:59,6
2011-01-09 10:00:00,2011-01-09 10:29:47,6
2011-01-09 10:59:52,2011-01-09 11:44:55,6
2011-01-09 13:03:15,2011-01-09 18:58:32,6
2011-01-09 21:59:48,2011-01-09 22:44:49,6
2011-01-10 10:14:59,2011-01-10 14:14:56,6
2011-01-11 12:29:59,2011-01-11 12:44:52,1
2011-01-11 11:59:56,2011-01-11 12:59:59,6
2011-01-11 09:59:44,2011-01-11 14:14:49,6
2011-01-11 17:29:51,2011-01-11 18:29:43,1
2011-01-11 18:29:43,2011-01-11 18:44:56,6
2011-01-11 17:44:50,2011-01-11 18:59:56,6
2011-01-11 18:44:56,2011-01-11 19:29:59,1
2011-01-11 19:29:43,2011-01-11 21:59:58,6
2011-01-11 20:29:53,2011-01-11 23:14:48,6
2011-01-11 22:29:50,2011-01-11 23:44:41,6
2011-01-12 08:59:48,2011-01-12 09:15:02,6
2011-01-12 10:14:57,2011-01-12 10:59:58,6
2011-01-12 13:15:01,2011-01-12 14:14:51,6
2011-01-12 11:14:47,2011-01-12 14:29:41,1
2011-01-12 14:29:48,2011-01-12 14:44:43,6
2011-01-12 12:44:50,2011-01-12 14:59:57,6
2011-01-12 16:44:55,2011-01-12 17:14:41,1
2011-01-12 19:29:50,2011-01-12 20:44:59,6
2011-01-12 21:14:46,2011-01-12 23:00:01,6
2011-01-12 17:14:41,2011-01-12 23:59:56,6
2011-01-12 23:59:56,2011-01-13 00:29:47,1
2011-01-12 23:44:51,2011-01-13 00:29:53,6
2011-01-13 07:14:45,2011-01-13 07:29:59,6
2011-01-13 04:17:16,2011-01-13 08:36:07,6
2011-01-13 09:29:52,2011-01-13 10:29:44,6
2011-01-13 11:59:42,2011-01-13 15:59:55,1
2011-01-13 10:59:51,2011-01-13 19:29:53,6
2011-01-13 17:59:50,2011-01-14 00:29:55,6
2011-01-14 10:00:01,2011-01-14 11:44:51,1
2011-01-14 10:44:47,2011-01-14 11:44:58,6
2011-01-14 10:14:58,2011-01-14 17:14:47,6
2011-01-16 10:59:57,2011-01-16 15:44:44,6
2011-01-16 23:00:00,2011-01-16 23:14:57,6
2011-01-17 10:59:52,2011-01-17 14:29:43,6
2011-01-18 10:14:59,2011-01-18 17:44:51,6
2011-01-19 09:59:45,2011-01-19 15:59:54,6
2011-01-19 20:29:42,2011-01-19 21:29:58,6
2011-01-20 09:59:59,2011-01-20 14:29:47,6
2011-01-21 10:59:55,2011-01-21 18:14:51,6
2011-01-24 10:14:56,2011-01-24 14:29:52,6
2011-01-25 10:14:52,2011-01-25 10:45:00,6
2011-01-27 09:59:42,2011-01-27 11:00:00,6
2011-01-27 16:15:58,2011-01-27 16:30:58,6
2011-01-27 16:31:18,2011-01-27 16:46:18,6
2011-01-27 16:31:44,2011-01-27 16:46:44,6
2011-01-28 09:44:58,2011-01-28 11:14:56,6
2011-01-28 07:59:47,2011-01-28 12:59:43,6
2011-01-29 09:00:00,2011-01-29 10:29:55,6
2011-01-30 10:44:42,2011-01-30 11:14:48,6
2011-01-30 12:14:59,2011-01-30 14:29:49,6
2011-01-30 09:59:45,2011-01-31 00:29:53,6
2011-01-31 23:59:58,2011-02-01 00:29:53,6
2011-02-01 10:14:59,2011-02-01 10:29:52,6
2011-02-01 11:29:58,2011-02-01 15:44:45,1
2011-02-01 17:14:54,2011-02-01 20:29:53,1
2011-02-01 12:59:56,2011-02-01 23:14:54,6
2011-02-01 20:29:53,2011-02-01 23:44:55,6
2011-02-01 23:44:55,2011-02-01 23:59:50,1
2011-02-01 08:59:59,2011-02-02 00:29:54,6
2011-02-02 07:14:46,2011-02-02 07:44:50,6
2011-02-02 09:44:53,2011-02-02 10:15:01,6
2011-02-02 11:29:58,2011-02-02 14:14:42,1
2011-02-02 12:14:58,2011-02-02 16:29:43,6
2011-02-02 15:14:55,2011-02-02 16:29:59,1
2011-02-02 08:59:59,2011-02-03 00:29:53,6
2011-02-03 07:14:47,2011-02-03 07:59:48,6
2011-02-03 08:59:56,2011-02-03 11:44:55,6
2011-02-03 22:15:00,2011-02-04 00:30:00,6
2011-02-04 07:14:43,2011-02-04 07:44:48,6
2011-02-04 11:29:59,2011-02-04 11:44:51,6
2011-02-04 11:59:58,2011-02-04 12:14:51,1
2011-02-04 12:45:00,2011-02-04 13:29:57,6
2011-02-04 08:59:53,2011-02-04 21:14:53,6
2011-02-04 22:15:01,2011-02-05 00:29:45,6
2011-02-05 10:44:52,2011-02-05 11:59:56,6
2011-02-05 08:14:46,2011-02-05 16:44:55,6
2011-02-06 10:44:55,2011-02-06 10:59:47,6
2011-02-06 08:59:44,2011-02-06 11:44:48,6
2011-02-07 08:14:43,2011-02-07 13:44:47,6
2011-02-07 13:11:07,2011-02-07 14:35:32,6
2011-02-07 14:14:48,2011-02-07 15:29:50,6
2011-02-07 20:44:44,2011-02-07 23:14:48,6
2011-02-07 22:14:59,2011-02-08 00:29:45,6
2011-02-08 09:44:48,2011-02-08 10:29:45,6
2011-02-08 13:59:55,2011-02-08 14:59:43,6
2011-02-08 17:14:52,2011-02-08 17:59:49,6
2011-02-08 12:30:00,2011-02-08 23:44:48,1
2011-02-08 08:59:52,2011-02-09 00:29:42,6
2011-02-09 08:59:45,2011-02-09 09:59:56,6
2011-02-09 09:44:47,2011-02-09 10:29:45,6
2011-02-09 06:47:40,2011-02-09 10:55:23,6
2011-02-09 11:59:58,2011-02-09 12:29:42,6
2011-02-09 12:59:42,2011-02-09 15:29:43,1
2011-02-09 17:29:56,2011-02-09 17:59:42,1
2011-02-09 17:59:42,2011-02-09 18:14:54,6
2011-02-09 18:14:54,2011-02-09 18:44:59,1
2011-02-09 18:59:56,2011-02-09 23:14:46,6
2011-02-09 18:44:59,2011-02-10 00:14:58,6
2011-02-10 00:14:58,2011-02-10 00:29:53,1
2011-02-09 08:59:52,2011-02-10 00:29:59,6
2011-02-10 09:59:49,2011-02-10 10:29:55,6
2011-02-10 11:29:46,2011-02-10 12:14:44,6
2011-02-10 10:14:58,2011-02-10 13:14:59,1
2011-02-10 13:14:43,2011-02-10 14:14:43,6
2011-02-10 14:44:44,2011-02-10 17:14:46,1
2011-02-10 17:14:46,2011-02-10 23:59:58,6
2011-02-10 23:59:58,2011-02-11 00:29:55,1
2011-02-10 08:14:59,2011-02-11 00:30:01,6
2011-02-11 10:14:48,2011-02-11 10:59:46,6
2011-02-11 10:59:42,2011-02-11 11:45:01,1
2011-02-11 12:29:40,2011-02-11 14:14:45,6
2011-02-11 08:59:47,2011-02-11 15:29:48,6
2011-02-12 08:59:45,2011-02-12 11:59:59,6
2011-02-12 10:59:47,2011-02-12 12:29:59,6
2011-02-14 08:14:55,2011-02-14 08:44:44,6
2011-02-14 13:14:50,2011-02-14 14:14:41,6
2011-02-15 08:59:56,2011-02-15 09:14:48,6
2011-02-17 17:11:58,2011-02-17 17:26:58,6
2011-02-21 08:30:00,2011-02-21 08:44:56,6
2011-02-21 10:00:01,2011-02-21 17:44:44,6
2011-02-21 22:15:02,2011-02-21 23:14:59,6
2011-02-22 10:29:52,2011-02-22 10:44:45,6
2011-02-22 11:44:53,2011-02-22 13:44:50,6
2011-02-24 16:29:58,2011-02-24 17:14:55,6
2011-02-24 22:44:43,2011-02-24 23:14:52,6
2011-02-25 10:29:50,2011-02-25 10:45:02,6
2011-02-25 11:44:51,2011-02-25 14:14:52,6
2011-02-25 18:14:44,2011-02-25 21:59:47,6
2011-02-26 14:44:54,2011-02-26 15:44:43,6
2011-02-28 10:29:52,2011-02-28 12:59:57,6
2011-03-01 08:29:51,2011-03-01 14:19:00,6
2011-03-03 09:44:43,2011-03-03 10:59:48,6
2011-03-05 11:14:59,2011-03-05 13:14:57,6
2011-03-06 12:14:44,2011-03-06 12:29:58,6
2011-03-07 09:44:47,2011-03-07 10:30:02,6
2011-03-07 11:29:49,2011-03-07 17:30:01,6
2011-03-09 10:29:57,2011-03-09 11:44:59,6
2011-03-11 09:44:55,2011-03-11 12:44:46,6
2011-03-14 09:44:56,2011-03-14 12:44:54,6
2011-03-18 06:51:04,2011-03-18 10:50:57,6
2011-03-21 22:59:59,2011-03-21 23:14:57,1
2011-03-22 17:29:57,2011-03-22 23:14:53,1
2011-03-24 09:44:54,2011-03-24 16:45:00,6
2011-03-24 15:32:26,2011-03-24 19:35:48,6
2011-03-26 09:44:52,2011-03-26 10:44:44,6
2011-03-29 12:05:59,2011-03-29 16:24:59,6
2011-04-02 22:29:58,2011-04-02 23:14:59,1
2011-04-03 16:44:47,2011-04-03 19:30:00,1
2011-04-05 19:14:50,2011-04-05 20:44:42,1
2011-04-06 19:29:53,2011-04-06 20:14:49,1
2011-04-09 16:30:00,2011-04-09 17:14:55,2
2011-04-09 15:14:46,2011-04-09 17:37:53,6
2011-04-09 16:14:59,2011-04-09 17:37:55,2
2011-04-09 16:14:51,2011-04-09 17:44:43,2
2011-04-09 16:14:58,2011-04-09 17:44:50,6
2011-04-09 16:14:44,2011-04-09 17:44:57,6
2011-04-10 21:29:42,2011-04-10 22:59:43,1
2011-04-10 21:44:57,2011-04-10 23:14:43,6
2011-04-10 19:29:43,2011-04-10 23:14:48,1
2011-04-11 14:59:48,2011-04-11 15:15:01,1
2011-04-11 18:59:43,2011-04-11 19:44:42,1
2011-04-12 18:59:53,2011-04-12 19:29:59,1
2011-04-12 21:14:52,2011-04-12 21:59:52,1
2011-04-13 05:59:56,2011-04-13 07:18:30,6
2011-04-13 05:59:56,2011-04-13 07:18:30,6
2011-04-13 05:59:59,2011-04-13 07:18:30,6
2011-04-13 05:59:59,2011-04-13 07:18:30,6
2011-04-13 05:59:59,2011-04-13 07:18:30,6
2011-04-13 05:59:56,2011-04-13 07:18:30,6
2011-04-13 05:59:56,2011-04-13 07:18:30,6
2011-04-13 05:59:59,2011-04-13 07:18:30,6
2011-04-13 05:59:56,2011-04-13 07:18:30,6
2011-04-13 05:59:57,2011-04-13 07:18:34,6
2011-04-13 05:59:55,2011-04-13 07:29:42,6
2011-04-13 05:59:59,2011-04-13 07:29:46,6
2011-04-13 05:59:59,2011-04-13 07:29:46,6
2011-04-13 05:59:59,2011-04-13 07:29:47,6
2011-04-13 06:00:00,2011-04-13 07:29:48,6
2011-04-13 05:59:42,2011-04-13 07:29:50,6
2011-04-13 05:59:43,2011-04-13 07:29:51,6
2011-04-13 05:59:45,2011-04-13 07:29:53,6
2011-04-13 05:59:47,2011-04-13 07:29:55,6
2011-04-13 05:59:49,2011-04-13 07:29:57,6
2011-04-13 05:59:52,2011-04-13 07:30:00,6
2011-04-16 10:29:52,2011-04-16 13:29:45,6
2011-04-22 15:59:57,2011-04-22 17:29:57,6
2011-05-02 17:28:28,2011-05-02 17:43:28,6
2011-05-04 03:46:35,2011-05-04 07:50:26,6
2011-05-07 18:44:58,2011-05-07 23:15:00,1
2011-05-08 16:59:55,2011-05-08 17:59:47,1
2011-05-08 21:59:59,2011-05-08 22:14:56,1
2011-05-09 11:44:49,2011-05-09 20:14:58,1
2011-05-10 00:25:20,2011-05-10 08:29:21,6
2011-05-10 11:44:48,2011-05-10 12:29:49,1
2011-05-10 20:44:46,2011-05-10 20:59:59,6
2011-05-10 20:14:45,2011-05-10 22:14:53,6
2011-05-10 23:29:49,2011-05-11 00:29:53,6
2011-05-11 11:44:44,2011-05-11 17:29:53,1
2011-05-11 21:00:00,2011-05-11 21:14:54,1
2011-05-12 07:29:57,2011-05-12 07:44:50,6
2011-05-12 14:45:00,2011-05-12 18:29:59,1
2011-05-12 21:59:58,2011-05-12 22:14:56,6
2011-05-12 20:59:51,2011-05-12 22:15:01,1
2011-05-15 13:03:01,2011-05-15 17:04:34,6
2011-05-17 19:14:51,2011-05-17 19:29:45,1
2011-05-20 21:59:54,2011-05-20 23:14:44,1
2011-05-21 14:59:56,2011-05-21 18:14:49,1
2011-05-21 20:45:02,2011-05-21 21:59:47,1
2011-05-22 15:44:48,2011-05-22 18:29:54,1
2011-05-22 20:59:47,2011-05-22 21:15:00,1
2011-05-23 16:44:50,2011-05-23 18:44:57,1
2011-05-23 19:59:43,2011-05-23 20:44:44,1
2011-05-24 01:14:45,2011-05-24 01:29:58,6
2011-05-24 22:06:38,2011-05-25 02:08:31,6
2011-05-29 15:29:55,2011-05-29 15:44:48,2
2011-05-29 16:14:56,2011-05-29 16:29:50,2
2011-05-29 14:45:00,2011-05-29 20:59:55,1
2011-05-29 22:14:52,2011-05-30 00:29:43,6
2011-05-30 11:44:59,2011-05-30 18:14:44,1
2011-05-30 21:14:43,2011-05-30 22:14:43,1
2011-05-30 23:14:41,2011-05-31 00:29:57,6
2011-05-31 12:59:56,2011-05-31 19:14:51,1
2011-05-31 21:14:58,2011-05-31 21:44:45,1
2011-05-31 23:29:47,2011-05-31 23:45:01,6
2011-06-01 17:29:56,2011-06-01 17:44:51,1
2011-06-01 19:14:53,2011-06-01 20:44:48,1
2011-06-01 23:59:48,2011-06-02 00:29:44,6
2011-06-02 11:44:56,2011-06-02 20:29:59,1
2011-06-02 22:59:41,2011-06-03 00:29:52,6
2011-06-03 11:29:45,2011-06-03 19:44:48,2
2011-06-03 12:14:51,2011-06-03 23:14:45,1
2011-06-03 21:14:47,2011-06-03 23:15:00,6
2011-06-03 20:44:56,2011-06-03 23:59:54,6
2011-06-04 11:29:55,2011-06-04 20:30:01,2
2011-06-04 19:59:43,2011-06-04 22:29:53,6
2011-06-04 21:15:00,2011-06-04 23:14:48,6
2011-06-04 11:30:00,2011-06-04 23:14:54,1
2011-06-04 22:45:01,2011-06-04 23:14:54,6
2011-06-04 22:44:43,2011-06-04 23:14:57,6
2011-06-04 21:14:55,2011-06-04 23:59:45,6
2011-06-05 12:29:48,2011-06-05 19:44:57,2
2011-06-05 11:14:47,2011-06-05 22:14:42,1
2011-06-05 20:59:47,2011-06-05 22:14:57,6
2011-06-05 22:14:52,2011-06-05 23:44:54,6
2011-06-06 11:29:45,2011-06-06 17:59:53,1
2011-06-06 11:59:47,2011-06-06 19:59:59,2
2011-06-06 21:14:44,2011-06-06 22:14:42,6
2011-06-06 19:29:58,2011-06-06 22:14:48,1
2011-06-06 21:29:48,2011-06-07 00:29:41,6
2011-06-06 20:59:46,2011-06-07 00:29:47,6
2011-06-07 12:29:52,2011-06-07 19:59:54,2
2011-06-07 20:59:56,2011-06-07 22:14:44,6
2011-06-07 20:59:48,2011-06-07 22:14:56,6
2011-06-07 15:44:49,2011-06-07 22:15:01,1
2011-06-07 21:59:54,2011-06-08 00:29:44,6
2011-06-08 11:29:49,2011-06-08 19:59:43,2
2011-06-08 21:00:00,2011-06-08 22:14:52,6
2011-06-08 15:00:01,2011-06-08 22:14:57,1
2011-06-08 20:59:48,2011-06-08 22:15:00,6
2011-06-08 21:59:49,2011-06-09 00:29:59,6
2011-06-09 20:59:59,2011-06-09 22:14:49,6
2011-06-09 12:29:49,2011-06-09 22:14:54,1
2011-06-09 21:59:46,2011-06-09 23:29:55,6
2011-06-09 20:14:49,2011-06-10 00:30:00,6
2011-06-10 12:29:58,2011-06-10 19:29:45,1
2011-06-10 22:59:47,2011-06-10 23:14:46,6
2011-06-10 23:44:44,2011-06-11 00:29:56,6
2011-06-11 12:59:49,2011-06-11 19:44:47,1
2011-06-11 23:59:47,2011-06-12 00:29:44,6
2011-06-12 17:44:51,2011-06-12 18:29:51,1
2011-06-13 14:29:50,2011-06-13 14:44:43,2
2011-06-13 14:59:56,2011-06-13 20:29:48,2
2011-06-13 10:44:56,2011-06-13 22:14:51,1
2011-06-13 21:59:52,2011-06-13 22:14:51,6
2011-06-13 21:44:48,2011-06-13 23:44:46,6
2011-06-14 13:30:01,2011-06-14 18:44:41,2
2011-06-14 20:59:42,2011-06-14 22:14:52,6
2011-06-14 11:14:42,2011-06-14 22:14:57,1
2011-06-14 22:30:00,2011-06-14 23:29:54,6
2011-06-15 15:30:00,2011-06-15 15:44:53,2
2011-06-15 12:14:50,2011-06-15 20:59:58,1
2011-06-16 10:45:00,2011-06-16 15:29:53,1
2011-06-16 17:29:59,2011-06-16 17:59:44,1
2011-06-16 19:29:44,2011-06-16 19:59:52,1
2011-06-17 15:59:54,2011-06-17 16:14:49,2
2011-06-17 16:29:43,2011-06-17 16:44:56,2
2011-06-17 17:14:42,2011-06-17 17:44:48,2
2011-06-17 17:59:42,2011-06-17 18:29:49,2
2011-06-17 18:44:44,2011-06-17 18:59:57,2
2011-06-17 19:14:51,2011-06-17 19:29:45,2
2011-06-17 12:29:48,2011-06-17 23:14:55,1
2011-06-17 21:44:58,2011-06-17 23:59:44,6
2011-06-18 13:29:58,2011-06-18 20:14:43,2
2011-06-18 17:29:58,2011-06-18 22:59:57,1
2011-06-18 22:59:47,2011-06-18 23:14:45,6
2011-06-18 21:59:54,2011-06-18 23:14:50,6
2011-06-18 23:00:00,2011-06-18 23:14:59,6
2011-06-19 06:25:05,2011-06-19 10:26:28,6
2011-06-19 13:14:46,2011-06-19 13:44:51,2
2011-06-19 11:14:44,2011-06-19 17:14:49,1
2011-06-19 13:59:45,2011-06-19 20:14:46,2
2011-06-19 18:29:57,2011-06-19 22:14:45,1
2011-06-19 20:59:46,2011-06-19 22:15:00,6
2011-06-19 22:14:55,2011-06-20 00:29:44,6
2011-06-20 12:44:46,2011-06-20 12:59:59,2
2011-06-20 13:29:47,2011-06-20 18:59:43,2
2011-06-20 19:29:50,2011-06-20 19:44:43,2
2011-06-20 09:59:48,2011-06-20 21:49:07,1
2011-06-20 20:59:59,2011-06-20 21:49:07,6
2011-06-20 20:59:54,2011-06-20 21:59:44,6
2011-06-20 20:59:42,2011-06-20 21:59:52,6
2011-06-20 20:44:56,2011-06-20 21:59:59,6
2011-06-21 18:59:51,2011-06-21 19:14:45,1
2011-06-21 22:44:50,2011-06-22 00:29:52,6
2011-06-22 15:14:53,2011-06-22 15:45:00,2
2011-06-22 13:14:52,2011-06-22 19:14:51,1
2011-06-22 23:29:57,2011-06-23 00:29:59,6
2011-06-23 12:59:51,2011-06-23 20:29:48,1
2011-06-23 23:14:43,2011-06-24 00:30:00,6
2011-06-24 15:14:56,2011-06-24 18:59:55,2
2011-06-24 11:59:47,2011-06-24 22:14:51,1
2011-06-25 14:44:48,2011-06-25 22:44:49,1
2011-06-25 23:44:54,2011-06-26 00:29:45,6
2011-06-26 14:29:57,2011-06-26 20:59:42,2
2011-06-26 21:14:55,2011-06-26 21:29:49,2
2011-06-26 20:59:42,2011-06-26 22:14:52,6
2011-06-26 16:29:48,2011-06-26 22:14:57,1
2011-06-26 22:14:47,2011-06-27 00:29:59,6
2011-06-27 11:29:43,2011-06-27 11:44:57,1
2011-06-27 14:54:32,2011-06-27 15:09:32,6
2011-06-27 14:54:26,2011-06-27 15:24:26,6
2011-06-27 21:14:46,2011-06-27 22:14:44,6
2011-06-27 19:59:51,2011-06-27 23:29:48,6
2011-06-28 13:29:54,2011-06-28 20:59:49,1
2011-06-28 23:14:42,2011-06-28 23:29:41,6
2011-06-29 10:44:42,2011-06-29 18:29:46,1
2011-06-29 12:59:57,2011-06-29 20:29:47,2
2011-06-29 20:29:52,2011-06-29 22:14:50,1
2011-06-29 21:59:42,2011-06-29 23:29:49,6
2011-06-30 09:44:58,2011-06-30 16:29:56,1
2011-06-30 20:44:47,2011-06-30 22:14:53,6
2011-06-30 18:29:48,2011-06-30 22:14:58,1
2011-06-30 16:44:51,2011-06-30 22:15:00,2
2011-06-30 21:14:42,2011-06-30 22:15:01,6
2011-06-30 19:14:54,2011-06-30 23:29:55,6
2011-06-30 20:59:57,2011-06-30 23:30:00,6
2011-07-01 10:59:44,2011-07-01 11:14:57,2
2011-07-01 09:59:52,2011-07-01 13:45:00,1
2011-07-01 15:44:48,2011-07-01 16:14:53,1
2011-07-01 11:29:51,2011-07-01 22:14:45,2
2011-07-01 20:59:59,2011-07-01 23:14:43,6
2011-07-01 19:14:52,2011-07-01 23:14:48,1
2011-07-01 20:59:47,2011-07-01 23:14:51,6
2011-07-01 19:59:57,2011-07-02 00:29:52,6
2011-07-01 20:45:01,2011-07-02 00:29:57,6
2011-07-02 10:00:01,2011-07-02 10:14:55,2
2011-07-02 09:59:46,2011-07-02 13:59:45,1
2011-07-02 10:29:49,2011-07-02 22:44:40,2
2011-07-02 20:59:49,2011-07-02 23:14:53,6
2011-07-02 18:29:42,2011-07-02 23:14:58,1
2011-07-02 20:59:58,2011-07-02 23:15:01,6
2011-07-02 20:29:58,2011-07-03 00:29:46,6
2011-07-03 10:44:58,2011-07-03 11:29:59,1
2011-07-03 20:59:42,2011-07-03 22:14:53,6
2011-07-03 21:14:45,2011-07-03 23:29:56,6
2011-07-04 12:44:59,2011-07-04 20:15:01,2
2011-07-04 16:29:43,2011-07-04 22:14:42,1
2011-07-04 21:59:46,2011-07-04 22:14:45,6
2011-07-04 21:14:56,2011-07-04 22:14:56,6
2011-07-04 22:59:52,2011-07-04 23:29:43,6
2011-07-05 11:29:50,2011-07-05 16:15:00,1
2011-07-05 11:14:52,2011-07-05 22:14:55,2
2011-07-05 20:59:43,2011-07-05 22:14:55,6
2011-07-05 18:14:45,2011-07-05 22:15:00,1
2011-07-05 21:14:52,2011-07-05 23:29:43,6
2011-07-06 14:44:42,2011-07-06 19:44:49,2
2011-07-06 19:59:42,2011-07-06 20:14:55,2
2011-07-06 20:29:49,2011-07-06 22:14:43,6
2011-07-06 18:14:56,2011-07-06 22:14:48,1
2011-07-06 22:44:44,2011-07-06 23:29:49,6
2011-07-07 13:59:53,2011-07-07 14:44:51,2
2011-07-07 20:59:42,2011-07-07 22:14:51,6
2011-07-07 20:00:00,2011-07-07 23:29:53,6
2011-07-08 12:44:57,2011-07-08 12:59:50,2
2011-07-08 13:29:58,2011-07-08 19:15:01,2
2011-07-08 19:29:55,2011-07-08 19:59:42,2
2011-07-08 11:29:58,2011-07-08 22:44:54,1
2011-07-08 22:44:57,2011-07-08 23:14:48,6
2011-07-08 21:14:48,2011-07-08 23:15:00,6
2011-07-08 22:44:44,2011-07-08 23:59:54,6
2011-07-09 12:59:46,2011-07-09 13:14:59,2
2011-07-09 10:29:44,2011-07-09 17:59:58,1
2011-07-09 13:29:53,2011-07-09 21:44:50,2
2011-07-09 21:14:44,2011-07-09 23:14:56,6
2011-07-09 20:29:48,2011-07-09 23:15:01,1
2011-07-09 21:29:53,2011-07-10 00:29:51,6
2011-07-10 10:14:46,2011-07-10 10:30:00,2
2011-07-10 09:59:57,2011-07-10 13:45:00,1
2011-07-10 20:14:44,2011-07-10 20:44:51,1
2011-07-10 10:44:54,2011-07-10 22:14:50,2
2011-07-10 21:00:00,2011-07-10 22:14:50,6
2011-07-10 18:29:52,2011-07-10 22:14:57,2
2011-07-10 21:29:42,2011-07-10 23:29:59,6
2011-07-11 10:00:00,2011-07-11 22:14:58,2
2011-07-11 19:59:49,2011-07-12 01:14:42,6
2011-07-11 09:59:45,2011-07-12 01:44:45,1
2011-07-11 21:14:51,2011-07-12 01:44:45,6
2011-07-11 21:29:54,2011-07-12 02:14:51,6
2011-07-11 20:59:53,2011-07-12 02:14:56,6
2011-07-12 10:29:43,2011-07-12 21:44:43,2
2011-07-12 10:29:48,2011-07-12 23:29:43,1
2011-07-12 21:29:55,2011-07-12 23:29:43,6
2011-07-13 02:59:45,2011-07-13 03:29:52,1
2011-07-12 20:59:42,2011-07-13 06:14:53,6
2011-07-13 06:11:17,2011-07-13 09:21:45,6
2011-07-13 12:44:50,2011-07-13 12:59:43,2
2011-07-13 13:14:58,2011-07-13 20:29:47,2
2011-07-13 23:30:01,2011-07-13 23:44:55,6
2011-07-13 10:14:59,2011-07-14 00:29:53,1
2011-07-13 21:29:45,2011-07-14 00:29:53,6
2011-07-13 22:30:02,2011-07-14 00:44:49,6
2011-07-14 03:44:55,2011-07-14 04:14:43,1
2011-07-13 21:30:00,2011-07-14 06:14:55,6
2011-07-14 05:59:57,2011-07-14 06:15:00,1
